y (variable que interesa predecir): duración del proceso en minutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.3030769230769,23.4036654388115,61.0010775579842,15.5952570032043,37.5471461538461,16.8066076923077,24.7726923076923,1.49733846153846,171.359230769231,144.714615384615,114.259230769231,126.846153846154,57.1038461538462,455.792307692308,40.3338461538462,52.5067614286582,1.06960329484958,94.9607678377345,3.8182849789181,85.5317030883632,18.6238638391343,5.56176146461179,95.8,4.1,86.1,7.23714155666818,23.7141556668184,94.6,3.5,84.6,92.2195,3.194,84.707,10.6617647058824,2.94117647058824
32.52,20.8645905224751,65.2320894050627,13.9033200724623,39.4078428571429,16.1709428571429,23.0271571428571,1.42544285714286,176.83,143.911428571429,119.74,124.571428571429,57.0928571428571,469.92,41.4585714285714,50.8064158712472,1.96745405560006,95.0235417622583,3.86800314300577,85.5519762955103,16.2762720302917,4.70786799943116,95.6,3.9,86.1,5.81186339125225,19.8322348711803,94.6,3.7,84.4,92.9545,3.97,84.7095,9.6045197740113,2.63653483992467
31.936,21.7882834791008,63.6928847847494,14.5188317361497,40.56912,15.90705,23.27336,1.47049,176.234,146.55,118.956,124.3,57.28,449.968,40.694,49.6293725034437,1.19521355865607,94.4288415384093,3.73226734994797,85.3692255125884,14.9118462967907,5.51607210724063,95,3.9,85.6,6.90826727066818,16.9875424688562,94.4,3.5,84.9,91.9665,3.345,85.061,11.2704918032787,3.07377049180328
31.8225,24.3154226192966,59.4817622327564,16.202815147947,39.06245,16.6882416666667,23.9170083333333,1.448125,174.9325,147.945833333333,116.71,126.75,58.225,447.0525,38.5666666666667,51.1784068676826,1.92909047910387,94.2161180018855,3.76256155869832,85.2625789893381,8.5910476114545,1.90878980612936,94.9,4,85.6,0.931506849315069,6.57534246575343,93.8,3.4,84.9,92.33,3.435,84.568,11.5501519756839,3.3434650455927
31.3836363636364,24.6499303516095,58.9243520637026,16.4257175846878,39.9689363636364,16.0132272727273,23.5663545454545,1.48330909090909,176.13,147.524545454545,118.110909090909,127.545454545455,58.0227272727273,456.020909090909,39.43,50.2867334593752,2.96585276204578,94.4273893399561,3.82853677453203,85.2935922431981,13.1845572359565,3.81488459406343,94.9,3.9,85.6,4.30622009569378,15.0375939849624,93.8,3.8,85,93.6735,3.615,84.635,10.5263157894737,3.11004784688995
33.7266666666667,23.6214445305267,60.6381792791015,15.7403761903719,44.3074555555555,14.7872555555556,22.0972,1.50161111111111,175.741111111111,149.472222222222,118.192222222222,119.444444444444,57.55,447.551111111111,40.5311111111111,50.1976763215968,3.31692566071343,94.6435603315692,3.76538714283741,85.6044410964684,12.5829136378055,2.29048765702747,95.5,3.9,86.1,1.43810991268618,13.1484334874165,94,3.6,84.9,92.31,3.495,84.7525,11.7117117117117,3.6036036036036
33.0691666666667,23.7188587551995,60.4758521512121,15.8052890935884,40.2747083333333,15.687725,23.6570083333333,1.51885833333333,173.844166666667,146.558333333333,116.4025,122.833333333333,57.4416666666667,458.793333333333,39.6075,51.6147484163707,3.16183715398182,94.5364259554395,3.75075437049726,85.3900802240233,14.3451841800189,4.3287301913425,95.4,3.9,85.9,3.56495468277946,15.166163141994,94.2,3.5,84.8,91.737,3.556,84.3245,13.0890052356021,5.49738219895288
31.4036363636364,27.7319808945454,53.7885475718557,18.4794715335989,39.1199545454545,15.9797,23.9922181818182,1.50627272727273,176.919090909091,149.222727272727,119.236363636364,127.272727272727,57.6863636363636,445.878181818182,38.1663636363636,49.0725471367773,2.53802894229903,94.3640717369061,3.76857212479873,85.4882548092418,13.0339472168927,3.47524546522783,94.7,3.8,85.9,3.11877903118779,14.5985401459854,94.2,3.7,85,93.6325,3.78,85.0225,11.2128146453089,3.89016018306636
32.461,24.8091737712539,58.6589952635745,16.5318309651716,39.14894,16.21813,24.23436,1.5125,183.254,150.831,125.577,127.9,57.68,460.686,38.753,50.434763926642,1.81457687414397,93.7141796603002,3.64538167118166,85.2528474401275,13.5903618325775,4.91613756486358,94.4,3.8,85.8,5.14469453376206,14.898177920686,93.7,3.4,84.8,91.302,3.465,83.991,11.734693877551,4.59183673469388
39.05625,22.9777826336458,61.7107514563515,15.3114659100027,38.8470125,16.6712125,24.112025,1.468425,189.1025,151.0925,131.42875,120,57.67375,485.66875,43.435,53.4553482626882,3.82111906650746,94.8679042862398,3.89386482986736,85.3201219288319,12.6765523958796,3.11659263460331,95.1,3.9,85.6,3.33115610711953,13.9777922926192,93.9,3.8,84.3,95.385,4.01,85.723,10.5793450881612,2.77078085642317
